"","Link","ID","Title","Area","Number_of_Rooms","Price","Condition","Year_of_Construction","Comfort_level","Floor","Floors_of_Building","Elevator","Inner_height","Heating","Bathroom_and_Toilet","Orientation","View","Garden_Connection","Attic","Parking","Description","Overhead","Balcony"
"56","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31823914","31823914","8. kerület, Fiumei út 21-23",35," 1 + 1 fél ",NA,"felújítandó","1950 elõtt","összkomfortos","3","4","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","délkelet","utcai","nem","nincs megadva","udvari beálló - bérelhetõ"," ***** Fiumei úti, 35nm-es, 3. emeleti, felújítandó, könnyen 2 szobássá alakítható, szuper lokációjú lakás eladó!!! ******A Teleki és a II. János Pál pápa tér közvetlen közelében, utcai nézetû, délkeleti tájolású, 35nm valós alapterületû, felújítandó lakás várja jövõbeni tulajdonosát.A lakás 3. emeleti, biztonsági ráccsal ellátott folyosórésszel és már új mûanyag biztonsági bejárati ajtóval és ablakkal szerelt. Jelenleg 2 bejárattal bír.Az épület belül jó állapotú, karbantartása folyamatos, lakóközössége összetartó, barátságos.Tágas belsõ udvarral rendelkezik, ahol a társasháztól udvari,zárt parkoló bérelhetõ.Semmelweis Egyetem, Természettudományi Múzeum ill. János Pál pápa téri és Keleti pályaudvar metro állomás karnyújtásnyira helyezkedik el.Közlekedése kivaló 24, 28, 28A, 37, 37A villamosok és számos buszok megállója a közelben találhatóak, bevásárlási lehetõségek (Teleki téri LIDL és II. János Pál pápa téri Tesco expressz) szintén a közvetlen közelben elérhetõek.Amennyiben felkeltettem érdeklõdését, kérem keressen bizalommal.Ügyfeleim részére teljes körû ügyintézést vállalok az OTP Bank által biztosított hitel, CSOK, más pénzügyi szolgáltatásainkkal kapcsolatban, valamint az adásvételhez tapasztalt ügyvédi segítséget is biztosítok.",NA,NA
"57","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31715450","31715450","8. kerület, Bláthy Ottó utca",38," 1 ",NA,"felújított","1950 elõtt","összkomfortos","3","4","nincs","3 m vagy magasabb","gáz (konvektor)","külön helyiségben","nincs megadva","utcai","nem","nincs megadva","utca, közterület - ingyenes","   Bemutatóvideó az ingatlanról  icomTagManagerEvent.addExtraFeatureEvent('megjelenes', 'bemutatoVideo'); VIII., Golgota térnél eladó felújított, egy szobás galériás lakás. A lakás rendezett társasházban található, könnyen elérhetõ 1-es, 24-es villamossal, 99-es busszal is. A lakás mûszakilag jó állapotú, hangulatos, élhetõ terekkel és megoldásokkal rendelkezik fiatal párok, egyedülállóak, egyetemisták számára is. A szoba tágas, világos, ülõgarnitúra került elhelyezésre, a galérián a hálórész kapott helyet. Az elõszobába belépve kapott helyet a konyha, beépített bútorokkal. Az étkezõnél van egy beépített erkély. A bejáratnál külön nyílik egy wc. A fürdõszobában kád, mosdó, mosógép található. A konyha felett is kiépítésre került egy ízléses, alig észrevehetõ galéria, mely nagyban segíti a tárolást, de dolgozó szobának is kitûnõ. A fûtést konvektor, a meleg vizet villany bojler adja, a közös költség 8600.- minden fogyasztás mérhetõ, könnyen fenntartható lakás, pince is tartozik hozzá. 1/1-es tulajdonú, tehermentes azonnal birtokba vehetõ. ","25 000 Ft/hó",NA
"58","https://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/31778031","31778031","9. kerület, Vágóhíd utca",31," 1 ",NA,"nincs megadva","1950-1980 között","komfortos","1","3","nincs","3 m-nél alacsonyabb","cserépkályha","egy helyiségben","északnyugat","utcai","nincs megadva","nincs megadva","nincs megadva"," Eladó a Vágóhíd utcánál egy elsõ emeleti, 1 szobás, világos, erkélyes lakás. Az épület az utcától távolabb helyezkedik el. A ház elõtti terület sorompóval leválasztott, a parkolóhelyeket a lakók használhatják. A lépcsõház rendezett, a lakások ráccsal védett folyosón keresztül közelíthetõ meg.A közös költség alacsony. Az ÉNY fekvésnek és a nagy erkélyajtónak köszönhetõen a lakás világos, de nyáron NEM meleg. A konyha ablaka a védett folyosóra néz.A fûtésrõl HÉRA gondoskodik. Az állapot átlagos, a fürdõ kisebb felújításra szorul. A konyhabútor és az ott található berendezési tárgyak a vételár részét képezik. A Nagyvárad tér és a Lurdy Ház 3 perc sétára.A környék rendkívül dinamikusan fejlõdk. Kedvezõ áru elsõ lakás vagy jó befektetés a környékbeli egyetemek miatt.A 3. TELEFONSZÁMOT HÍVJÁK ( NÉGYHARMINCEGY-TIZENEGYNULLAHÁROM ) ","10 000 Ft/hó",NA
"59","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31886744","31886744","8. kerület, Szeszgyár utca",32," 1 ",NA,"jó állapotú",NA,"összkomfortos","1","nincs megadva","van","nincs megadva","házközponti","egy helyiségben","nincs megadva","utcai","nincs megadva","nem tetõtéri","nincs megadva"," Eladó az Orczy térhez közel egy jó állapotú, 1 emeleti, utcai kilátású, nagy ablakkal rendelkezõ 32nm garzonlakás!A ház szintén jó állapotú, liftes.Tömegközlekedés szempontjából könnyen megközelíthetõ!Jelenleg bérlõ lakja, de tud az ingatlan eladásról.Közös költség: 20.000 Ft, mely tartalmazza a fûtés, víz, meleg víz használatot.Ideális fiatal párnak, kollégistának, vagy akár befektetésnek is! ",NA,NA
"60","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31919451","31919451","7. kerület, Középsõ-Erzsébetváros",33," 1 ",23,"jó állapotú","1950 elõtt","összkomfortos","2","3","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","nincs megadva","udvari","nincs megadva","legfelsõ emelet, nem tetõtéri","utca, közterület - fizetõs övezet"," ELADÓ VII. kerület, Rózsák terénél egy 33 nm-es, 2. emeleti, jó állapotú udvarra nézõ világos polgári lakás.Az épület 2 emeletes, jó állapotú, rendezett, 28 lakásos társasház. A háznak van megtakarítása, így anyagilag is rendezett.A lakás belmagasságából adódóan egy 12 nm- es álló galéria került kiépítésre, így külön hálórész szolgálja lakójának kényelmét, ezzel is növeleve a hasznos alapterületet.Az ingatlanban lévõ összes bútor, berendezés a vételár részét képezi.A lakásban az összes nyílászáró ki lett cserélve, a szobában jó állapotú fa parketta fedi a padlót, egyéb helyiségek hideg burkolattal fedettek.A fürdõ kádas, ablakkal ellátott, mely világító udvar felé szellõzik.A konyha szintén ablakos, világos helyiség és elég tágas ahhoz, hogy benne étkezni is lehessen.Az ingatlan fûtése konvektorral megoldott. A közös költség 12500 HUF, benne korlátlan vízfogyasztással.A közelben található a Péterfy kórház, Állatorvosi Egyetem, 1- 2 troli megállóra a Keleti PU, ahonnan M2-, M4- el, trolikkal és buszokkal a város minden pontjára könnyedén eljutunk.Befektetésnek, csendes, élhetõ otthonnak minden korosztály számára kiváló választás.Az ingatlan rugalmasan megtekinthetõ, tehermentes, akár azonnal költözhetõ!",NA,NA
"61","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31763531","31763531","8. kerület, Diószegi Sámuel utca",34," 1 ",NA,"felújított","1950 elõtt","összkomfortos","3","3","nincs","nincs megadva","gáz (konvektor)","egy helyiségben","nincs megadva","utcai","nem","nem tetõtéri","utca, közterület - fizetõs övezet"," Elsõ kislakását keresi? Nem szeretne a felújítással bajlódni? Befektetésre vásárolna?Akkor ne keressen tovább! MEGTALÁLTA!A House Hunters Ingatlan Iroda eladásra kínál a Közszolgálati Egyetem szomszédságában egy 34nm-es, 1 szobás, III. emeleti téglalakást. Az ingatlan az Orczy negyedben a Diószegi Sámuel utcában található. Kitûnõ elrendezésû, igazi beleszeretõs kis lakás. Komplett felújítás keretében cserélve lettek a nyílászárók, teljes víz és villanyvezeték csere, mindenhol új burkolat, új villanybojler és komplett festés történt. A konyha GRES lappal a szoba magasfényû KANIDL laminált parkettával lett leburkolva. A tömegközlekedés kiváló, pár percre található a M3-as metró. A közelben ABC, iskola, posta, gyógyszertár is található.Bõvebb felvilágosításért keressen bizalommal.INGYEN INGATLAN JOGÁSZ ! December 31-ig minden tõlünk vásárolt ingatlanra AJÁNDÉK ingatlan jogászt biztosítunk. Tehát az ügyvédi költségét a House Hunters ingatlaniroda vállalja, mennyel akár 400.000 Ft-ot is spórolhat !!!","20 000 Ft/hó",NA
"62","https://ingatlan.com/vi-ker/elado+lakas/tegla-epitesu-lakas/31852474","31852474","6. kerület, Szondi utca",31," 1 ",NA,"felújítandó",NA,"összkomfortos","3","nincs megadva","van","nincs megadva","cserépkályha","egy helyiségben","nincs megadva","udvari","nincs megadva","nincs megadva","nincs megadva"," Jó helyen garzon eladó VI. Eladó 31 nm-es lakás, liftes jó házban a 3. emeleten. A szoba 2 nagy ablaka udvari nézetû, nagyon csendes, világos. Egy galéria is beépítésre került. A fûtést gáz Héra cserépkályha biztosítja, a kémény bélelve van. Egy kis csinosítással nagyszerû lakás varázsolható belõle, amely értékálló helyen van. A közelben van a Hõsök tere, Városliget, kikapcsolódás és közlekedés szempontjából is nagyszerû. Befektetésnek, irodának vagy saját lakásnak is jó választás lehet.Hívjon, tervezzen vele !",NA,NA
"63","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31274539","31274539","8. kerület, Dankó utca",32," 1 ",NA,"közepes állapotú","1950 elõtt","összkomfortos","1","3","nincs","3 m vagy magasabb","egyéb","egy helyiségben","kelet","kertre nézõ","nem","nem tetõtéri","nincs megadva"," VIII. kerületben, Józsefvárosban, a Kálvária tér mellett, eladó egy átlagos állapotú társasház elsõ emeletén elhelyezkedõ, kertre nézõ 32 nm-es, jó állapotú kis garzonlakás. Az épület bár jelenleg átlagos állapotú, de tervben van véve az épület jövõbeni felújítása, emiatt a közös költséget is megemelték. A lakás bár belsõ gangról nyílik, de egy mögötte található fás parkolóra néz, így teljesen csendes és világos. Közös költség 12.000.- Ft. Értéknövelõ tényezõi között jelenik meg a központi elhelyezkedés, több egyetem közelsége (SOTE, Óbudai Egyetem), a jó tömegközlekedés (9-es busz 2 perc sétára található. Per- és Tehermentes és azonnal költözhetõ, birtokba vehetõ. Irányár: 18.900.000.- Ft",NA,NA
"64","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31891873","31891873","7. kerület, Marek József utca",31," 1 ",NA,"közepes állapotú",NA,"nincs megadva","1","nincs megadva","nincs megadva","nincs megadva","gáz (konvektor)","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva"," Eladásra kínálunk a VII. kerületben a Marek József utcában egy 30 m2-es ingatlant. A lakás az elsõ emeleten található, ablakai az utcára néznek.Elosztás:Nappali, konyha, fürdõszoba, elõszobaFûtés:KonvektorosA Városliget, Keleti Pályaudvar 10 percre található a lakástól.",NA,NA
"65","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31832408","31832408","13. kerület, Angyalföld",37," 1 ",13,"jó állapotú",NA,"összkomfortos","1","5","nincs","3 m vagy magasabb","gáz (cirko)","külön helyiségben","délnyugat","utcai","nincs megadva","nem tetõtéri","utca, közterület"," Angyalföld központi részén kínálunk megvételre egy 37 m2 alapterületû 1. emeleti galériázható garzont. A lakás az emelet legszélsõ lakása így egy zavartalan és szeparálható (kiülõs) függõfolyosó résszel rendelkezik. A közelben találhatók: Önkormányzat, Rendelõintézet, Lidl, Általános iskola, Óvoda, Bölcsõde, fitnesz terem.Tisztelt Érdeklõdõ! A kínálatunkban szereplõ ingatlanokat, a kifejezetten befektetési céllal vásárolni szándékozók figyelmébe ajánljuk. A lakások és házak otthonteremtési, lakhatási, bérbeadási célra, rövid távon nem alkalmasak. Azokat minden esetben 70 év feletti idõs személy vagy személyek lakják és kizárólagos ingatlanhasználati jog fenntartása mellett kerülnek értékesítésre. Cégünk Special Portfolio szolgáltatása, alapvetõen konzervatív befektetõi attitûddel rendelkezõ, mérsékelt kockázatvállalású ügyfelek igényeit hivatott kiszolgálni. A részletekrõl érdeklõdjön a megadott telefonszámon vagy regisztráljon a személyes konzultációra a weboldalunkon Elõnyök: Az ingatlan értékbecsléssel alátámasztott forgalmi értéke 26,8 millió Ft, amelynek kevesebb mint az 50%-át kell kifizetni. Sõt az 50% illetékkedvezményt és a lakástakarékpénztári megtakarítások felhasználásának lehetõségét is garantáljuk ügyfeleinknek.",NA,NA
"66","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31926939","31926939","13. kerület, Párkány utca",35," 1 ",NA,"felújítandó",NA,"nincs megadva","3","nincs megadva","van","nincs megadva","nincs megadva","külön helyiségben","nincs megadva","utcai","nincs megadva","nincs megadva","utca, közterület"," Eladásra kínáljuk a 13.kerületben, Párkány utcában ezt a 35 nm-es, 1,5 szobás panellakást.A lakás, jó állapotú, rendezett lépcsõház 3.emeletén található.A tömegközlekedést buszok, villamos, metro könnyítik.Az ingatlan végrehajtói portfólióból közvetített FIX ÁRAs ingatlan !Amennyiben felkeltette érdeklõdését, részletes információért keresse irodánkat bizalommal !",NA,NA
"67","https://ingatlan.com/ix-ker/elado+lakas/tegla-epitesu-lakas/31559102","31559102","9. kerület, Ifjúmunkás utca",36," 1 ",NA,"felújítandó","1950-1980 között","összkomfortos","2","4","nincs","nincs megadva","távfûtés egyedi méréssel","egy helyiségben","nyugat","nincs megadva","nincs megadva","nincs megadva","nincs megadva"," IX. kerületben a József Attila lakótelepen kínálunk eladásra egy remek adottságokkal rendelkezõ 36 nm-es második emeleti, egy szobás felújítandó garzon lakást!Az ingatlan abszolút különlegességnek minõsül, nagy konyhával, nagy fürdõszobával, gardróbbal és kamrával rendelkezik! A fürdõszoba megközelíthetõ a szoba illetve az elõszoba irányából is, ennek köszönhetõen lehetõség van külön wc, külön fürdõ kialakítására is!Nyugati tájolású a lakás, ezért egész délután napos és egy csendes parkra néz!A fûtést a társasház korszerûsítette, a radiátorokon egyedi mérõórák találhatóak!Közös költség: 6.600 Ft. ",NA,NA
"68","https://ingatlan.com/xiii-ker/elado+lakas/tegla-epitesu-lakas/31534043","31534043","13. kerület, Forgách utca",32," 1 ",19,"közepes állapotú","1950-1980 között","nincs megadva","1","3","nincs","3 m-nél alacsonyabb","gáz (konvektor)","külön helyiségben","délkelet","kertre nézõ","nincs megadva","nincs megadva","utca, közterület"," Kizárólag irodánk kínálatában! A LEGJOBB ÁRU LAKÁS EBBEN A LAKÓPARKBAN! AZONNAL KÖLTÖZHETÕ!XIII. Angyalföldön, a Forgách utcában megvásárlásra kínálok egy bekerített lakóparki, zöld madárcsicsergõs környezetben lévõ 3 emeletes társasház 1. emeletén lévõ 32 m2-es garzonlakást.A ház az 1960-as években épült, korának megfelelõ állapotú, folyamatosan karbantartott.A lakás 1 szoba, konyha, kamra, fürdõszoba, külön wc. és elõszoba kialakítású. A szoba déli tájolású, parkra nézõ ablakkal. A szobában új laminált parketta lett lerakva, a járólapok cserélve, a wc. felújítva, de a konyha és a fürdõszoba még felújításra vár.Az elektromos hálózat 10 éve lett felújítva. A fûtés gázkonvektorral történik, ami egy éve lett cserélve, a meleg vizet villany bojler szolgáltatja.A közös költség 7300 Ft, a rezsi nyári hónapokban 10-15 ezer, télen kb. 20 ezer forint körül.A lakáshoz tartozik egy kb. 5 m2-es saját zárható pincetároló.Autó parkolásra az utcán van lehetõség.A közlekedés kiváló, közelben az M3 metró, a 120-as buszjárat megállója. A közelben megtalálható minden, ami a hétköznapi élethez szükséges.Fiatalok elsõ lakásának, idõsebb párnak, egyedülállónak, de befektetési célból is kitûnõ választás.Kérem hívjon, ha megtekintené, kulccsal mutatom. ","20 000 Ft/hó",NA
"69","https://ingatlan.com/viii-ker/elado+lakas/tegla-epitesu-lakas/31723330","31723330","8. kerület, Józsefváros – Magdolnanegyed",33," 1 ",NA,"újszerû","2001-2010 között","összkomfortos","3","4","nincs","nincs megadva","házközponti","nincs megadva","nincs megadva","utcai","nincs megadva","nincs megadva","nincs megadva"," ***Eladó 33 nm-es, 3. emeleti lakás 2003-ban épült házban!*** Eladó egy 3. emeleti, 33 nm-es, 1 szobás, francia erkélyes lakás a 8. kerületben, a Teleki László tér szomszédságában. Az ingatlanban házközponti fûtés van, melynek díját, valamint a víz díját is tartalmazza a közös költség, ami 23 ezer Ft. A villany egyedi mérés alapján kerül elszámolásra. A lakás csendes, világos, 1/1 tulajdonú, tehermentes és azonnal birtokba vehetõ. Közvetlen közelben található a megújult Orczy park rengeteg kikapcsolódási lehetõséggel, a Ludovika Aréna, valamint a Campus tér a Közszolgálati Egyetemmel. Szintén nagyon rövid idõn belül megközelíthetõ a Semmelweis Egyetem, valamint az Óbudai Egyetem Tavaszmezõ utcai intézménye. Kiadásra befektetés szempontjából kiváló választás, de saját célra is rendkívül ideális. A közlekedés kiváló, pár percen belül elérhetõ: 24-es villamos, 37-es villamos, 9-es, 99-es buszok és 83-as troli. ",NA,NA
"70","https://ingatlan.com/vii-ker/elado+lakas/tegla-epitesu-lakas/31913031","31913031","7. kerület, Dózsa György út",30," 1 + 1 fél ",NA,"felújított",NA,"összkomfortos","4","5","nincs","3 m vagy magasabb","gáz (konvektor)","egy helyiségben","délkelet","udvari","nincs megadva","legfelsõ emelet, nem tetõtéri","utca, közterület - ingyenes"," Frissen felújított, felújítás óta még nem lakott lakás eladó a Dózsa György útnál!A Városligettõl 8 perc sétatávolságra, a Dózsa György úttól kb. 80 méterre a Jobbágy utca 1. szám alatti társasházban kínáljuk eladásra ezt a 4. emeleti, frissen felújított, DK. fekvésû, fényárban úszó, rendkívül otthonos, remek elosztású ékszerdoboz lakást.A lakásban kialakításra került egy lépcsõvel megközelíthetõ, 10nm-es galéria szint is, mely teljes egészében hálószobának használható, itt ruhatároló komódot, TV állványt is elhelyezhetünk, a fürdõszoba feletti rész pedig ablakos, szellõzethetõ, ide kényelmesen elfér a kétszemélyes, akár 180x200 méretû ágy is.Az ingatlan felújítása során kicseréltük külsõ nyílás-zárókat, a villanyvezetékeket, konyhában és a szobában, valamint a galérián a hideg- és melegburkolatokat és az összes világítótestet is. így az új tulajdonos egy vadonatúj, eddig még nem lakott ingatlanba költözhet!A társasház jó lakóközösségû, zajos, problémás lakók egyáltalán nincsenek sem a környéken sem a társasházban! A társasház rendezett, a külsõ homlokzat 2008-ban renoválásra került, a tetõszerkezet, cserepezet, kéményzet, ereszcsatornarendeszer, néhány éve lett cserélve, valamint a függõsfolyosók renoválása is megörtént pár éve.A belsõ lépcsõház felújítását pedig már tervezi a társasház.A környék Erzsébetváros egyik legkedveltebb része, hiszen a háztól 8 percre található a belvárost és a külvárost összekötõ több hektáros Városliget, ahol hatalmas tórendszer, télen korcsolyapálya, kutyafuttatók, monumentális játszóterek, sportpályák, parkon belüi bicikliutak, futópályák és kültéri edzõhelyek, nyáron kiülõs hamburgerezõ, sörözõk is várják az ide látogatókat.Emellett a közlekedés is az egyik legjobb innen, hiszen Keleti Pályaudvar 2 percre található gyalogosan, ahol M4 és M2 metrók állnak rendelkezésünkre, valamint a Rákóczi út is 1 perc gyalog, ahol a 7-es buszok közlekednek.A Nagykörút, 3. megállóra elérhetõ, ahol a 4-6 villamos közlekedik. A télen-nyáron nyûzsgú Astória-Deák tér és körzete is pár megálló, ahol leírhatatlan mennyiségû szórakozás lehetõség, a legkiválóbb éttermek, borozók, sörözõk, szolgáltatók, egyszóval minden-minden karnyújtásnyira!A lakás egyedi víz, villany és gázórával, illetve rendelkezik.A melegvíz elõállítás Ariston Velis slim bojlerrõl történik.A fûtés gázkonvektor.A lakásban semleges, visszafogott színeket és burkolatokat használtunk, így bárki számára tökéletes választás ez a tip-top garzonlakás. A konyhabútor kiválasztását az új tulajdonosra bízzuk, úgy gondoljuk ez mindenkinek a saját ízlése szerint kell kiválasztásra kerüljön. Természetesen ennek beszerzését és beszerelését is vállajuk, igény esetén.A feltüntetett vételár konyhabútor nélkül értendõ.A lakás per, igény- és tehermentes, 1/1-es tulajdon és megvásárlást követõen, azonnal költözhetõ!Fekvése: D-DK.A lakás tulajdoni lapon 26nm + galéria 10nmA lakás irányára: 22.900.000 forint.Amennyiben további kérdése merülne fel hívjon bizalommal!Érd.: Jéga-Szabó PéterAmennyiben nem érne el, kérem, hogy íjon SMS-t az utcanévval és visszahívom!","15 000 Ft/hó",NA
